strategy_id,reason,day,n,first_seen_ts,last_seen_ts
geo_deep_longshot_v2_skipwed,"entry_price=0.240 outside [0.05, 0.15)",2026-05-03,1,1777790578,1777790578
geo_deep_longshot_v2_skipwed,"entry_price=0.250 outside [0.05, 0.15)",2026-05-03,1,1777791478,1777791478
geo_deep_longshot_v2_skipwed,"entry_price=0.260 outside [0.05, 0.15)",2026-05-02,1,1777753592,1777753592
geo_deep_longshot_v2_skipwed,"entry_price=0.280 outside [0.05, 0.15)",2026-05-02,1,1777759010,1777759010
geo_deep_longshot_v2_skipwed,"entry_price=0.312 outside [0.05, 0.15)",2026-05-03,1,1777795128,1777795128
geo_deep_longshot_v2_skipwed,"entry_price=0.320 outside [0.05, 0.15)",2026-05-02,1,1777762668,1777762668
geo_deep_longshot_v2_skipwed,"entry_price=0.322 outside [0.05, 0.15)",2026-05-03,1,1777805684,1777805684
geo_deep_longshot_v2_skipwed,"entry_price=0.323 outside [0.05, 0.15)",2026-05-03,1,1777771668,1777771668
geo_deep_longshot_v2_skipwed,"entry_price=0.347 outside [0.05, 0.15)",2026-05-03,1,1777804780,1777804780
geo_deep_longshot_v2_skipwed,"entry_price=0.349 outside [0.05, 0.15)",2026-05-03,1,1777795144,1777795144
geo_deep_longshot_v2_skipwed,"entry_price=0.350 outside [0.05, 0.15)",2026-05-02,1,1777758180,1777758180
geo_deep_longshot_v2_skipwed,"entry_price=0.352 outside [0.05, 0.15)",2026-05-03,1,1777805684,1777805684
geo_deep_longshot_v2_skipwed,"entry_price=0.360 outside [0.05, 0.15)",2026-05-02,1,1777756302,1777756302
geo_deep_longshot_v2_skipwed,"entry_price=0.367 outside [0.05, 0.15)",2026-05-03,1,1777774394,1777774394
geo_deep_longshot_v2_skipwed,"entry_price=0.372 outside [0.05, 0.15)",2026-05-03,1,1777797836,1777797836
geo_deep_longshot_v2_skipwed,"entry_price=0.389 outside [0.05, 0.15)",2026-05-03,1,1777800494,1777800494
geo_deep_longshot_v2_skipwed,"entry_price=0.390 outside [0.05, 0.15)",2026-05-02,1,1777761742,1777761742
geo_deep_longshot_v2_skipwed,"entry_price=0.470 outside [0.05, 0.15)",2026-05-02,1,1777756280,1777756280
geo_deep_longshot_v2_skipwed,"entry_price=0.480 outside [0.05, 0.15)",2026-05-02,1,1777753572,1777753572
geo_deep_longshot_v2_skipwed,"entry_price=0.491 outside [0.05, 0.15)",2026-05-03,1,1777780704,1777780704
geo_deep_longshot_v2_skipwed,"entry_price=0.500 outside [0.05, 0.15)",2026-05-03,1,1777776130,1777776130
geo_deep_longshot_v2_skipwed,"entry_price=0.530 outside [0.05, 0.15)",2026-05-03,1,1777773492,1777773492
geo_deep_longshot_v2_skipwed,"entry_price=0.567 outside [0.05, 0.15)",2026-05-02,1,1777757214,1777757214
geo_deep_longshot_v2_skipwed,"entry_price=0.580 outside [0.05, 0.15)",2026-05-03,1,1777779764,1777779764
geo_deep_longshot_v2_skipwed,"entry_price=0.590 outside [0.05, 0.15)",2026-05-03,1,1777776174,1777776174
geo_deep_longshot_v2_skipwed,"entry_price=0.595 outside [0.05, 0.15)",2026-05-03,1,1777806610,1777806610
geo_deep_longshot_v2_skipwed,"entry_price=0.620 outside [0.05, 0.15)",2026-05-03,1,1777775230,1777775230
geo_deep_longshot_v2_skipwed,"entry_price=0.630 outside [0.05, 0.15)",2026-05-02,1,1777759920,1777759920
geo_deep_longshot_v2_skipwed,"entry_price=0.634 outside [0.05, 0.15)",2026-05-03,1,1777774394,1777774394
geo_deep_longshot_v2_skipwed,"entry_price=0.650 outside [0.05, 0.15)",2026-05-02,1,1777758106,1777758106
geo_deep_longshot_v2_skipwed,"entry_price=0.660 outside [0.05, 0.15)",2026-05-03,1,1777802366,1777802366
geo_deep_longshot_v2_skipwed,"entry_price=0.685 outside [0.05, 0.15)",2026-05-03,1,1777778942,1777778942
geo_deep_longshot_v2_skipwed,"entry_price=0.700 outside [0.05, 0.15)",2026-05-03,1,1777784334,1777784334
geo_deep_longshot_v2_skipwed,"entry_price=0.703 outside [0.05, 0.15)",2026-05-03,1,1777776108,1777776108
geo_deep_longshot_v2_skipwed,"entry_price=0.720 outside [0.05, 0.15)",2026-05-02,1,1777752730,1777752730
geo_deep_longshot_v2_skipwed,"entry_price=0.723 outside [0.05, 0.15)",2026-05-03,1,1777777972,1777777972
geo_deep_longshot_v2_skipwed,"entry_price=0.728 outside [0.05, 0.15)",2026-05-02,1,1777765356,1777765356
geo_deep_longshot_v2_skipwed,"entry_price=0.729 outside [0.05, 0.15)",2026-05-02,1,1777765372,1777765372
geo_deep_longshot_v2_skipwed,"entry_price=0.740 outside [0.05, 0.15)",2026-05-02,1,1777766298,1777766298
geo_deep_longshot_v2_skipwed,"entry_price=0.747 outside [0.05, 0.15)",2026-05-03,1,1777777934,1777777934
geo_deep_longshot_v2_skipwed,"entry_price=0.750 outside [0.05, 0.15)",2026-05-02,1,1777766274,1777766274
geo_deep_longshot_v2_skipwed,"entry_price=0.788 outside [0.05, 0.15)",2026-05-03,1,1777783372,1777783372
geo_deep_longshot_v2_skipwed,"entry_price=0.794 outside [0.05, 0.15)",2026-05-03,1,1777779744,1777779744
geo_deep_longshot_v2_skipwed,"entry_price=0.799 outside [0.05, 0.15)",2026-05-02,1,1777766288,1777766288
geo_deep_longshot_v2_skipwed,"entry_price=0.805 outside [0.05, 0.15)",2026-05-03,1,1777806776,1777806776
geo_deep_longshot_v2_skipwed,"entry_price=0.806 outside [0.05, 0.15)",2026-05-03,1,1777777030,1777777030
geo_deep_longshot_v2_skipwed,"entry_price=0.809 outside [0.05, 0.15)",2026-05-03,1,1777806622,1777806622
geo_deep_longshot_v2_skipwed,"entry_price=0.829 outside [0.05, 0.15)",2026-05-03,1,1777787888,1777787888
geo_deep_longshot_v2_skipwed,"entry_price=0.838 outside [0.05, 0.15)",2026-05-03,1,1777774346,1777774346
geo_deep_longshot_v2_skipwed,"entry_price=0.845 outside [0.05, 0.15)",2026-05-03,1,1777802368,1777802368
geo_deep_longshot_v2_skipwed,"entry_price=0.862 outside [0.05, 0.15)",2026-05-02,1,1777760862,1777760862
geo_deep_longshot_v2_skipwed,"entry_price=0.868 outside [0.05, 0.15)",2026-05-03,1,1777777934,1777777934
geo_deep_longshot_v2_skipwed,"entry_price=0.872 outside [0.05, 0.15)",2026-05-03,1,1777777934,1777777934
geo_deep_longshot_v2_skipwed,"entry_price=0.878 outside [0.05, 0.15)",2026-05-03,1,1777805684,1777805684
geo_deep_longshot_v2_skipwed,"entry_price=0.903 outside [0.05, 0.15)",2026-05-02,1,1777757230,1777757230
geo_deep_longshot_v2_skipwed,"entry_price=0.903 outside [0.05, 0.15)",2026-05-03,1,1777772538,1777772538
geo_deep_longshot_v2_skipwed,"entry_price=0.911 outside [0.05, 0.15)",2026-05-03,1,1777785182,1777785182
geo_deep_longshot_v2_skipwed,"entry_price=0.922 outside [0.05, 0.15)",2026-05-03,1,1777768944,1777768944
geo_deep_longshot_v2_skipwed,"entry_price=0.928 outside [0.05, 0.15)",2026-05-02,1,1777764418,1777764418
geo_deep_longshot_v2_skipwed,"entry_price=0.929 outside [0.05, 0.15)",2026-05-03,1,1777802300,1777802300
geo_deep_longshot_v2_skipwed,"entry_price=0.930 outside [0.05, 0.15)",2026-05-02,1,1777765362,1777765362
geo_deep_longshot_v2_skipwed,"entry_price=0.932 outside [0.05, 0.15)",2026-05-03,1,1777771712,1777771712
geo_deep_longshot_v2_skipwed,"entry_price=0.934 outside [0.05, 0.15)",2026-05-02,1,1777762610,1777762610
geo_deep_longshot_v2_skipwed,"entry_price=0.937 outside [0.05, 0.15)",2026-05-03,1,1777767124,1777767124
geo_deep_longshot_v2_skipwed,"entry_price=0.938 outside [0.05, 0.15)",2026-05-02,1,1777755448,1777755448
geo_deep_longshot_v2_skipwed,"entry_price=0.938 outside [0.05, 0.15)",2026-05-03,1,1777776118,1777776118
geo_deep_longshot_v2_skipwed,"entry_price=0.942 outside [0.05, 0.15)",2026-05-02,1,1777760800,1777760800
geo_deep_longshot_v2_skipwed,"entry_price=0.944 outside [0.05, 0.15)",2026-05-03,1,1777800562,1777800562
geo_deep_longshot_v2_skipwed,"entry_price=0.946 outside [0.05, 0.15)",2026-05-03,1,1777802068,1777802068
geo_deep_longshot_v2_skipwed,"entry_price=0.950 outside [0.05, 0.15)",2026-05-02,1,1777762680,1777762680
geo_deep_longshot_v2_skipwed,"entry_price=0.956 outside [0.05, 0.15)",2026-05-02,1,1777762680,1777762680
geo_deep_longshot_v2_skipwed,"entry_price=0.961 outside [0.05, 0.15)",2026-05-02,1,1777752702,1777752702
geo_deep_longshot_v2_skipwed,"entry_price=0.964 outside [0.05, 0.15)",2026-05-03,1,1777778942,1777778942
geo_deep_longshot_v2_skipwed,"entry_price=0.971 outside [0.05, 0.15)",2026-05-03,1,1777798670,1777798670
geo_deep_longshot_v2_skipwed,"entry_price=0.973 outside [0.05, 0.15)",2026-05-02,1,1777762654,1777762654
geo_deep_longshot_v2_skipwed,"entry_price=0.974 outside [0.05, 0.15)",2026-05-02,1,1777759976,1777759976
geo_deep_longshot_v2_skipwed,"entry_price=0.981 outside [0.05, 0.15)",2026-05-02,1,1777764478,1777764478
geo_deep_longshot_v2_skipwed,"entry_price=0.991 outside [0.05, 0.15)",2026-05-03,1,1777777934,1777777934
geo_deep_longshot_v2_skipwed,"entry_price=0.992 outside [0.05, 0.15)",2026-05-02,1,1777759976,1777759976
geo_deep_longshot_v2_skipwed,"entry_price=0.992 outside [0.05, 0.15)",2026-05-03,1,1777771668,1777771668
geo_deep_longshot_v2_skipwed,"entry_price=0.994 outside [0.05, 0.15)",2026-05-02,1,1777766290,1777766290
geo_deep_longshot_v2_skipwed,hours_to_res=-493820.2 < 24,2026-05-02,1,1777752702,1777752702
geo_deep_longshot_v2_skipwed,hours_to_res=-493820.4 < 24,2026-05-02,1,1777753570,1777753570
geo_deep_longshot_v2_skipwed,hours_to_res=-493820.7 < 24,2026-05-02,1,1777754566,1777754566
geo_deep_longshot_v2_skipwed,hours_to_res=-493820.9 < 24,2026-05-02,1,1777755394,1777755394
geo_deep_longshot_v2_skipwed,hours_to_res=-493821.5 < 24,2026-05-02,1,1777757272,1777757272
geo_deep_longshot_v2_skipwed,hours_to_res=-493821.9 < 24,2026-05-02,1,1777759014,1777759014
geo_deep_longshot_v2_skipwed,hours_to_res=-493823.0 < 24,2026-05-02,1,1777762650,1777762650
geo_deep_longshot_v2_skipwed,hours_to_res=-493824.2 < 24,2026-05-03,1,1777767108,1777767108
geo_deep_longshot_v2_skipwed,hours_to_res=-493826.5 < 24,2026-05-03,1,1777775312,1777775312
geo_deep_longshot_v2_skipwed,hours_to_res=-493827.5 < 24,2026-05-03,1,1777778934,1777778934
geo_deep_longshot_v2_skipwed,hours_to_res=-493829.7 < 24,2026-05-03,1,1777786986,1777786986
geo_deep_longshot_v2_skipwed,hours_to_res=-493830.0 < 24,2026-05-03,1,1777787880,1777787880
geo_deep_longshot_v2_skipwed,hours_to_res=-493830.7 < 24,2026-05-03,1,1777790568,1777790568
geo_deep_longshot_v2_skipwed,hours_to_res=-493831.0 < 24,2026-05-03,1,1777791528,1777791528
geo_deep_longshot_v2_skipwed,hours_to_res=-493831.7 < 24,2026-05-03,1,1777793950,1777793950
geo_deep_longshot_v2_skipwed,hours_to_res=-493833.0 < 24,2026-05-03,1,1777798692,1777798692
geo_deep_longshot_v2_skipwed,hours_to_res=-493834.0 < 24,2026-05-03,1,1777802386,1777802386
geo_deep_longshot_v2_skipwed,hours_to_res=-493834.4 < 24,2026-05-03,1,1777803892,1777803892
geo_deep_longshot_v2_skipwed,hours_to_res=-493834.9 < 24,2026-05-03,1,1777805684,1777805684
geo_deep_longshot_v2_skipwed,hours_to_res=-493835.2 < 24,2026-05-03,1,1777806798,1777806798
geo_deep_longshot_v2_skipwed,hours_to_res=-493835.5 < 24,2026-05-03,1,1777807678,1777807678
geo_deep_longshot_v2_skipwed,hours_to_res=5796.6 > 2160h cap (=90.0d),2026-05-03,1,1777807496,1777807496
geo_deep_longshot_v2_skipwed,hours_to_res=5798.8 > 2160h cap (=90.0d),2026-05-03,1,1777799634,1777799634
geo_deep_longshot_v2_skipwed,hours_to_res=5801.3 > 2160h cap (=90.0d),2026-05-03,1,1777790568,1777790568
geo_deep_longshot_v2_skipwed,hours_to_res=5802.0 > 2160h cap (=90.0d),2026-05-03,1,1777787924,1777787924
geo_deep_longshot_v2_skipwed,hours_to_res=5804.0 > 2160h cap (=90.0d),2026-05-03,1,1777780650,1777780650
geo_deep_longshot_v2_skipwed,hours_to_res=5805.3 > 2160h cap (=90.0d),2026-05-03,1,1777776120,1777776120
geo_deep_longshot_v2_skipwed,hours_to_res=5807.8 > 2160h cap (=90.0d),2026-05-03,1,1777767096,1777767096
geo_deep_longshot_v2_skipwed,hours_to_res=5808.0 > 2160h cap (=90.0d),2026-05-02,1,1777766228,1777766228
geo_deep_longshot_v2_skipwed,hours_to_res=5809.3 > 2160h cap (=90.0d),2026-05-02,1,1777761760,1777761760
geo_deep_longshot_v2_skipwed,hours_to_res=5811.3 > 2160h cap (=90.0d),2026-05-02,1,1777754490,1777754490
geo_deep_longshot_v2_skipwed,hours_to_res=5816.5 > 2160h cap (=90.0d),2026-05-03,1,1777802370,1777802370
geo_deep_longshot_v2_skipwed,hours_to_res=5820.0 > 2160h cap (=90.0d),2026-05-03,1,1777789732,1777789732
geo_deep_longshot_v2_skipwed,hours_to_res=5828.0 > 2160h cap (=90.0d),2026-05-02,1,1777760846,1777760846
geo_deep_longshot_v2_skipwed,price out of bounds: 0.0010121252606222547,2026-05-03,1,1777768068,1777768068
geo_deep_longshot_v2_skipwed,price out of bounds: 0.001023259599023452,2026-05-03,1,1777800288,1777800288
geo_deep_longshot_v2_skipwed,price out of bounds: 0.001089209913734082,2026-05-03,1,1777800526,1777800526
geo_deep_longshot_v2_skipwed,price out of bounds: 0.001094,2026-05-03,1,1777795746,1777795746
geo_deep_longshot_v2_skipwed,price out of bounds: 0.0011321733085613813,2026-05-03,1,1777803880,1777803880
geo_deep_longshot_v2_skipwed,price out of bounds: 0.0011559023262534315,2026-05-03,1,1777769882,1777769882
geo_deep_longshot_v2_skipwed,price out of bounds: 0.001161582868899942,2026-05-03,1,1777798716,1777798716
geo_deep_longshot_v2_skipwed,price out of bounds: 0.001204328265352982,2026-05-03,1,1777773508,1777773508
geo_deep_longshot_v2_skipwed,price out of bounds: 0.001224,2026-05-02,1,1777762596,1777762596
geo_deep_longshot_v2_skipwed,price out of bounds: 0.0013271135640922549,2026-05-03,1,1777805922,1777805922
geo_deep_longshot_v2_skipwed,price out of bounds: 0.0014903153042710735,2026-05-03,1,1777773424,1777773424
geo_deep_longshot_v2_skipwed,price out of bounds: 0.0014943423304079042,2026-05-03,1,1777800514,1777800514
geo_deep_longshot_v2_skipwed,price out of bounds: 0.001517105362967458,2026-05-03,1,1777794200,1777794200
geo_deep_longshot_v2_skipwed,price out of bounds: 0.0015226398061481447,2026-05-03,1,1777800526,1777800526
geo_deep_longshot_v2_skipwed,price out of bounds: 0.0015554843761121787,2026-05-03,1,1777802060,1777802060
geo_deep_longshot_v2_skipwed,price out of bounds: 0.001652,2026-05-03,1,1777792392,1777792392
geo_deep_longshot_v2_skipwed,price out of bounds: 0.00166,2026-05-03,1,1777782476,1777782476
geo_deep_longshot_v2_skipwed,price out of bounds: 0.0016956521739130434,2026-05-02,1,1777763500,1777763500
geo_deep_longshot_v2_skipwed,price out of bounds: 0.001812,2026-05-03,1,1777795132,1777795132
geo_deep_longshot_v2_skipwed,price out of bounds: 0.0019447881960970967,2026-05-03,1,1777800292,1777800292
geo_deep_longshot_v2_skipwed,price out of bounds: 0.001955607705094358,2026-05-02,1,1777764420,1777764420
geo_deep_longshot_v2_skipwed,price out of bounds: 0.00206361663048923,2026-05-02,1,1777759002,1777759002
geo_deep_longshot_v2_skipwed,price out of bounds: 0.002076,2026-05-03,1,1777768958,1777768958
geo_deep_longshot_v2_skipwed,price out of bounds: 0.0021176836363636362,2026-05-03,1,1777801406,1777801406
geo_deep_longshot_v2_skipwed,price out of bounds: 0.00212700131487354,2026-05-02,1,1777760846,1777760846
geo_deep_longshot_v2_skipwed,price out of bounds: 0.0021487662595102795,2026-05-03,1,1777768960,1777768960
geo_deep_longshot_v2_skipwed,price out of bounds: 0.0022,2026-05-03,1,1777776134,1777776134
geo_deep_longshot_v2_skipwed,price out of bounds: 0.0022075196203686803,2026-05-03,1,1777795096,1777795096
geo_deep_longshot_v2_skipwed,price out of bounds: 0.0022399555343814515,2026-05-03,1,1777804758,1777804758
geo_deep_longshot_v2_skipwed,price out of bounds: 0.0022750618810626934,2026-05-03,1,1777794268,1777794268
geo_deep_longshot_v2_skipwed,price out of bounds: 0.0023000600120024004,2026-05-03,1,1777768080,1777768080
geo_deep_longshot_v2_skipwed,price out of bounds: 0.002325241832451177,2026-05-03,1,1777795096,1777795096
geo_deep_longshot_v2_skipwed,price out of bounds: 0.002418,2026-05-03,1,1777780622,1777780622
geo_deep_longshot_v2_skipwed,price out of bounds: 0.0025,2026-05-03,1,1777790572,1777790572
geo_deep_longshot_v2_skipwed,price out of bounds: 0.0025555555555555557,2026-05-02,1,1777763510,1777763510
geo_deep_longshot_v2_skipwed,price out of bounds: 0.0025970128580992172,2026-05-03,1,1777795990,1777795990
geo_deep_longshot_v2_skipwed,price out of bounds: 0.0026218,2026-05-03,1,1777802070,1777802070
geo_deep_longshot_v2_skipwed,price out of bounds: 0.0026666666666666666,2026-05-03,1,1777772610,1777772610
geo_deep_longshot_v2_skipwed,price out of bounds: 0.002728267415813608,2026-05-03,1,1777778852,1777778852
geo_deep_longshot_v2_skipwed,price out of bounds: 0.002750022926941142,2026-05-03,1,1777792130,1777792130
geo_deep_longshot_v2_skipwed,price out of bounds: 0.002957580267914097,2026-05-03,1,1777774326,1777774326
geo_deep_longshot_v2_skipwed,price out of bounds: 0.0029702970355847467,2026-05-03,1,1777788754,1777788754
geo_deep_longshot_v2_skipwed,price out of bounds: 0.002999997002999997,2026-05-02,1,1777752748,1777752748
geo_deep_longshot_v2_skipwed,price out of bounds: 0.002999997002999997,2026-05-03,1,1777804120,1777804120
geo_deep_longshot_v2_skipwed,price out of bounds: 0.003000000001714286,2026-05-03,1,1777805004,1777805004
geo_deep_longshot_v2_skipwed,price out of bounds: 0.0030000000020689657,2026-05-03,1,1777793038,1777793038
geo_deep_longshot_v2_skipwed,price out of bounds: 0.003000000003,2026-05-03,1,1777771704,1777771704
geo_deep_longshot_v2_skipwed,price out of bounds: 0.0030000000075,2026-05-03,1,1777773462,1777773462
geo_deep_longshot_v2_skipwed,price out of bounds: 0.0030202407489968793,2026-05-02,1,1777765374,1777765374
geo_deep_longshot_v2_skipwed,price out of bounds: 0.003085714285714286,2026-05-03,1,1777791512,1777791512
geo_deep_longshot_v2_skipwed,price out of bounds: 0.003099009900990099,2026-05-03,1,1777799370,1777799370
geo_deep_longshot_v2_skipwed,price out of bounds: 0.0031214958994432223,2026-05-03,1,1777773474,1777773474
geo_deep_longshot_v2_skipwed,price out of bounds: 0.0031912456914124756,2026-05-03,1,1777776106,1777776106
geo_deep_longshot_v2_skipwed,price out of bounds: 0.003220696937697994,2026-05-03,1,1777800522,1777800522
geo_deep_longshot_v2_skipwed,price out of bounds: 0.003226092068481482,2026-05-03,1,1777773494,1777773494
geo_deep_longshot_v2_skipwed,price out of bounds: 0.0032449832558863996,2026-05-03,1,1777770770,1777770770
geo_deep_longshot_v2_skipwed,price out of bounds: 0.0032458161565972316,2026-05-03,1,1777770792,1777770792
geo_deep_longshot_v2_skipwed,price out of bounds: 0.003294976666858089,2026-05-03,1,1777795968,1777795968
geo_deep_longshot_v2_skipwed,price out of bounds: 0.0033068345656803483,2026-05-03,1,1777798752,1777798752
geo_deep_longshot_v2_skipwed,price out of bounds: 0.0033333333333333335,2026-05-03,1,1777789692,1777789692
geo_deep_longshot_v2_skipwed,price out of bounds: 0.0033716923076923077,2026-05-03,1,1777769866,1777769866
geo_deep_longshot_v2_skipwed,price out of bounds: 0.0036363636363636364,2026-05-02,1,1777760876,1777760876
geo_deep_longshot_v2_skipwed,price out of bounds: 0.0036363636363636364,2026-05-03,1,1777788840,1777788840
geo_deep_longshot_v2_skipwed,price out of bounds: 0.0037,2026-05-02,1,1777753582,1777753582
geo_deep_longshot_v2_skipwed,price out of bounds: 0.0037578571428571426,2026-05-03,1,1777789676,1777789676
